slug,event_title,event_date,mu,fighter1,fighter2,f1_open,f1_close,f2_open,f2_close,f1_ticks,f2_ticks,t_open,t_close
ufc-154-st-pierre-vs-condit-565,UFC 154 Odds: St-Pierre vs. Condit for November 17 | Best Fight Odds,2012-11-17,5839,Antonio Carvalho,Rodrigo Damm,1.33333,1.48309,3.2,2.84,28,28,1352941504000,1353200754000
ufc-154-st-pierre-vs-condit-565,UFC 154 Odds: St-Pierre vs. Condit for November 17 | Best Fight Odds,2012-11-17,5897,Mark Bocek,Rafael Dos Anjos,2.0,2.83,1.71429,1.4878,37,37,1352941504000,1353210042000
ufc-154-st-pierre-vs-condit-565,UFC 154 Odds: St-Pierre vs. Condit for November 17 | Best Fight Odds,2012-11-17,5958,Alessio Sakara,Patrick Cote,3.2,2.98,1.33333,1.45045,31,31,1352941504000,1353205843000
ufc-154-st-pierre-vs-condit-565,UFC 154 Odds: St-Pierre vs. Condit for November 17 | Best Fight Odds,2012-11-17,5988,Azamat Gashimov,Ivan Menjivar,3.4,3.0,1.3125,1.43668,25,25,1352941504000,1353196806000
ufc-154-st-pierre-vs-condit-565,UFC 154 Odds: St-Pierre vs. Condit for November 17 | Best Fight Odds,2012-11-17,6183,Chad Griggs,Cyrille Diabate,1.83333,2.15,1.83333,1.76923,30,30,1352941504000,1353204604000
ufc-154-st-pierre-vs-condit-565,UFC 154 Odds: St-Pierre vs. Condit for November 17 | Best Fight Odds,2012-11-17,6184,John Makdessi,Sam Stout,2.7,2.83,1.43478,1.4878,28,28,1352941504000,1353202855000
ufc-154-st-pierre-vs-condit-565,UFC 154 Odds: St-Pierre vs. Condit for November 17 | Best Fight Odds,2012-11-17,6185,Darren Elkins,Steven Siler,1.83333,1.90909,1.83333,1.95238,25,25,1352941504000,1353194405000
ufc-154-st-pierre-vs-condit-565,UFC 154 Odds: St-Pierre vs. Condit for November 17 | Best Fight Odds,2012-11-17,6226,John Maguire,Matt Riddle,2.3,3.0,1.58824,1.44444,33,33,1352941805000,1353198042000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,5553,Cain Velasquez,Junior Dos Santos,2.15,2.78,1.74074,1.50251,62,62,1342584052000,1356843304000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6027,Alan Belcher,Yushin Okami,2.15,1.8547,1.64516,2.03,45,45,1353002105000,1356838845000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6268,Jim Miller,Joe Lauzon,1.625,1.53476,2.2,2.68,21,21,1355755203000,1356842104000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6261,Constantinos Philippou,Tim Boetsch,2.05,2.2,1.68966,1.74627,47,47,1355756104000,1356840605000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6152,Brad Pickett,Eddie Wineland,1.625,2.38,2.2,1.65789,47,47,1355757603000,1356834305000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6370,Jamie Varner,Melvin Guillard,2.15,2.33,1.64516,1.68027,32,32,1355772907000,1356831356000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6404,Chris Leben,Derek Brunson,1.43478,1.64935,2.7,2.4,38,38,1356379504000,1356837304000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6154,Byron Bloodworth,Erik Perez,3.0,5.0,1.35714,1.21277,18,18,1356380103000,1356829842000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6269,Michael Johnson,Myles Jury,1.34483,1.38462,3.1,3.3,23,23,1356380704000,1356828903000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6262,Philip de Fries,Todd Duffee,3.0,4.03,1.35714,1.28818,14,14,1356551103000,1356811210000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6271,Chris Cariaso,John Moraga,1.60606,2.24,2.25,1.72464,27,27,1356551703000,1356823804000
ufc-155-dos-santos-vs-velasquez-ii-585,UFC 155 Odds: Dos Santos vs. Velasquez II for December 29 | Best Fight Odds,2012-12-29,6403,Leonard Garcia,Max Holloway,3.5,4.55,1.28571,1.24155,22,22,1356564004000,1356825630000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6187,Frankie Edgar,Jose Aldo,2.55,2.65,1.51282,1.55556,61,61,1352229312000,1359866456000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6188,Antonio Rogerio Nogueira,Rashad Evans,3.5,5.25,1.28571,1.18622,40,40,1352229312000,1359866705000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6291,Alistair Overeem,Antonio Silva,1.28571,1.22989,3.5,4.73,40,40,1356653103000,1359859804000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6340,Demian Maia,Jon Fitch,2.1,2.61,1.66667,1.57143,64,64,1356848403000,1359862843000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6341,Ian McCall,Joseph Benavidez,2.45,2.9,1.54054,1.46512,25,25,1358804705000,1359861046000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6409,Evan Dunham,Gleison Tibau,1.86957,1.76923,1.86957,2.15,26,26,1359505504000,1359859206000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6410,Bobby Green,Jacob Volkmann,3.35,4.63,1.33898,1.23697,14,14,1359505803000,1359855605000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6431,Jay Hieron,Tyron Woodley,2.15,2.5,1.68966,1.60606,41,41,1359505803000,1359857405000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6455,Edwin Figueroa,Francisco Rivera,2.58,3.7,1.52632,1.32258,17,17,1359505803000,1359847546000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6456,Isaac Vallie-Flagg,Yves Edwards,2.85,2.93,1.40816,1.46083,16,16,1359505803000,1359852346000
ufc-156-aldo-vs-edgar-611,UFC 156 Odds: Aldo vs. Edgar for February 2 | Best Fight Odds,2013-02-02,6457,Chico Camus,Dustin Kimura,1.60606,1.72993,2.35,2.23,15,15,1359505803000,1359850844000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6347,Liz Carmouche,Ronda Rousey,8.0,8.25,1.06667,1.1056,17,17,1354838404000,1361680205000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6026,Dan Henderson,Lyoto Machida,2.7,2.81,1.43478,1.49261,34,34,1353804006000,1361679904000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6346,Ivan Menjivar,Urijah Faber,2.4,4.14,1.55556,1.27778,23,23,1356888004000,1361678104000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6405,Josh Koscheck,Robbie Lawler,1.30769,1.30864,3.5,3.83,26,26,1359850210000,1361675705000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6407,Court McGee,Josh Neer,1.43478,1.28409,2.7,4.05,23,23,1361292605000,1361676604000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6356,Brendan Schaub,Lavar Johnson,1.83333,1.87719,1.83333,2.0,35,35,1361292910000,1361673305000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6408,Anton Kuivanen,Michael Chiesa,2.65,2.68,1.46512,1.54054,18,18,1361292910000,1361671804000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6412,Dennis Bermudez,Matt Grice,1.28571,1.24691,3.5,4.48,15,15,1361292910000,1361668232000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6413,Caros Fodor,Sam Stout,1.74074,1.625,1.95238,2.45,17,17,1361292910000,1361667905000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6406,Jon Manley,Neil Magny,2.05,2.35,1.68966,1.66667,13,13,1361293205000,1361661005000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6414,Brock Jardine,Kenny Robertson,1.60606,1.68027,2.25,2.33,27,27,1361293205000,1361657135000
ufc-157-rousey-vs-carmouche-618,UFC 157 Odds: Rousey vs. Carmouche for February 23 | Best Fight Odds,2013-02-23,6579,Nah-Shon Burrell,Yuri Villefort,1.74074,2.33,1.95238,1.68027,15,15,1361293205000,1361662506000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6349,Georges St-Pierre,Nick Diaz,1.23256,1.18692,4.1,5.33,26,26,1355764203000,1363493426000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6586,Carlos Condit,Johny Hendricks,2.25,1.93458,1.60606,1.9434,32,32,1362015605000,1363491036000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6587,Jake Ellenberger,Nate Marquardt,1.625,1.70423,2.2,2.28,20,20,1362098704000,1363490105000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6613,Chris Camozzi,Nick Ring,2.4,2.33,1.55556,1.68027,39,39,1363025703000,1363488305000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6614,Colin Fletcher,Mike Ricci,3.05,4.83,1.35088,1.22472,29,29,1363025704000,1363486521000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6615,Antonio Carvalho,Darren Elkins,2.7,3.08,1.43478,1.43103,26,26,1363111206000,1363482039000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6616,Dan Miller,Jordan Mein,2.7,3.5,1.43478,1.33333,28,28,1363111206000,1363480204000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6617,Daron Cruickshank,John Makdessi,1.71429,2.13,2.0,1.7874,51,51,1363111206000,1363479005000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6618,Quinn Mulhern,Rick Story,3.4,4.25,1.3125,1.26667,15,15,1363111206000,1363471805000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6619,Issei Tamura,T.J. Dillashaw,3.85,6.25,1.24691,1.15152,17,17,1363111206000,1363474504000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6621,George Roop,Reuben Duran,1.71429,2.08,2.0,1.81967,27,27,1363111206000,1363472750000
ufc-158-st-pierre-vs-diaz-627,UFC 158 Odds: St-Pierre vs. Diaz for March 16 | Best Fight Odds,2013-03-16,6449,Bobby Voelker,Patrick Cote,2.4,2.75,1.58824,1.51282,24,24,1363113020000,1363483505000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,5912,Chael Sonnen,Jon Jones,6.75,7.55,1.13333,1.11779,26,26,1350424234000,1367121353000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6519,Alan Belcher,Michael Bisping,2.5,2.6,1.52632,1.57143,22,22,1363119304000,1367119505000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6517,Phil Davis,Vinny Magalhaes,1.33333,1.35088,3.2,3.5,29,29,1363212905000,1367114783000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6516,Cheick Kongo,Roy Nelson,2.7,3.08,1.43478,1.42194,28,28,1364675704000,1367118609000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6518,Jim Miller,Pat Healy,1.32787,1.37594,3.25,3.35,19,19,1366592706000,1367115011000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6719,Cody McKenzie,Leonard Garcia,2.2,2.87,1.625,1.47619,36,36,1366592706000,1367105448000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6790,Sara McMann,Sheila Gaff,1.16667,1.17483,5.0,5.53,16,16,1366592706000,1367109306000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6793,Kurt Holobaugh,Steven Siler,1.71429,2.03,2.0,1.8547,27,27,1366592706000,1367102406000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6794,Gian Villante,Ovince St. Preux,2.35,2.35,1.57143,1.66667,27,27,1366592706000,1367106907000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6795,Rustam Khabilov,Yancy Medeiros,1.32258,1.52083,3.3,2.73,33,33,1366592706000,1367110206000
ufc-159-jones-vs-sonnen-633,UFC 159 Odds: Jones vs. Sonnen for April 27 | Best Fight Odds,2013-04-27,6948,Bryan Caraway,Johnny Bedford,2.05,2.03,1.68966,1.8547,26,26,1366782310000,1367105740000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6581,Antonio Silva,Cain Velasquez,5.0,6.35,1.16667,1.14245,23,23,1361834403000,1369529404000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6739,Junior Dos Santos,Mark Hunt,1.21739,1.21645,4.2,4.85,37,37,1363122006000,1369538706000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6753,Glover Teixeira,James Te Huna,1.31746,1.24876,3.35,4.43,25,25,1364333405000,1369537205000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6610,Gray Maynard,T.J. Grant,1.40816,1.68493,2.75,2.28,37,37,1364514904000,1369536005000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6589,Donald Cerrone,K.J. Noons,1.36364,1.36364,2.95,3.34,17,17,1366840205000,1369521939000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6612,Abel Trujillo,Khabib Nurmagomedov,3.5,3.58,1.28571,1.33113,27,27,1368651005000,1369526705000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6900,Mike Pyle,Rick Story,2.6,2.4,1.47619,1.625,20,20,1368651005000,1369532105000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6720,Colton Smith,Robert Whittaker,1.76923,1.67114,1.90909,2.3,31,31,1369148104000,1369528505000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6832,Dennis Bermudez,Max Holloway,1.47619,1.32362,2.6,3.58,24,24,1369148104000,1369529705000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6796,Estevan Payan,Jeremy Stephens,2.7,2.6,1.43478,1.54348,20,20,1369148407000,1369521007000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6831,Brian Bowles,George Roop,1.26316,1.34247,3.6,3.48,13,13,1369148407000,1369522808000
ufc-160-velasquez-vs-silva-ii-647,UFC 160 Odds: Velasquez vs. Silva II for May 25 | Best Fight Odds,2013-05-26,6947,Nah-Shon Burrell,Stephen Thompson,2.3,2.58,1.58824,1.56497,19,19,1369148407000,1369524039000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,6716,Dan Henderson,Rashad Evans,2.0,2.68,1.71429,1.51282,44,44,1363299304000,1371355054000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,6717,Jake Shields,Tyron Woodley,2.3,2.83,1.58824,1.4717,47,47,1365635706000,1371346580000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,6724,Pat Barry,Shawn Jordan,1.57143,1.92593,2.35,1.90909,44,44,1368650706000,1371348740000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,7063,Roy Nelson,Stipe Miocic,1.38462,1.36765,2.8,3.3,34,34,1369868704000,1371353229000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,6754,Igor Pokrajac,Ryan Jimmo,2.75,3.65,1.40816,1.32258,20,20,1370710522000,1371351425000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,6873,Alexis Davis,Rosi Sexton,1.26316,1.20619,3.6,5.03,19,19,1370710827000,1371349634000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,6871,Edwin Figueroa,Roland Delorme,2.2,2.26,1.625,1.68966,42,42,1370967610000,1371341170000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,7129,James Krause,Sam Stout,2.85,3.53,1.37736,1.3367,28,28,1370967610000,1371344765000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,7130,Kenny Robertson,Sean Pierson,2.1,1.70423,1.66667,2.23,40,40,1370967610000,1371342976000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,6755,John Maguire,Mitch Clarke,1.40816,1.38462,2.75,3.2,21,21,1370967911000,1371334158000
ufc-161-evans-vs-henderson-660,UFC 161 Odds: Evans vs. Henderson for June 15 | Best Fight Odds,2013-06-15,6872,Dustin Pague,Yves Jabouin,3.5,3.93,1.28571,1.28986,12,12,1370967911000,1371334869000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,6514,Anderson Silva,Chris Weidman,1.46512,1.40984,2.65,3.05,109,109,1362764705000,1373169066000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,6834,Cub Swanson,Dennis Siver,1.54054,1.55249,2.45,2.61,33,33,1365722404000,1373146401000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,6833,Charles Oliveira,Frankie Edgar,3.0,5.35,1.35714,1.16892,31,31,1365804006000,1373168362000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,6726,Mark Munoz,Tim Boetsch,1.83333,1.95238,1.83333,1.86957,47,47,1371592449000,1373164785000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,6718,Roger Gracie,Tim Kennedy,1.83333,2.38,1.83333,1.63694,32,32,1371592628000,1373166388000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,6770,Andrew Craig,Chris Leben,1.71429,1.64516,2.0,2.35,19,19,1372722606000,1373160263000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,6771,Brian Melancon,Seth Baczynski,2.5,3.48,1.52632,1.34483,13,13,1372722606000,1373041811000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,6905,David Mitchell,Mike Pierce,4.15,6.08,1.22472,1.15267,23,23,1372722606000,1373151789000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,7001,Kazuki Tokudome,Norman Parke,2.0,2.21,1.71429,1.71429,30,30,1372722606000,1373158267000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,7086,Edson Barboza,Rafaello Oliveira,1.18692,1.16474,4.55,5.7,14,14,1372722606000,1373155412000
ufc-162-silva-vs-weidman-661,UFC 162 Odds: Silva vs. Weidman for July 6 | Best Fight Odds,2013-07-06,7087,Dave Herman,Gabriel Gonzaga,2.6,2.43,1.47619,1.5988,32,32,1372722606000,1373157366000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7142,Chan Sung Jung,Jose Aldo,4.35,7.43,1.19802,1.11274,29,29,1371752110000,1375582869000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7102,Lyoto Machida,Phil Davis,1.37037,1.30769,2.9,3.73,52,52,1371752110000,1375587729000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7089,Anthony Perosh,Vinny Magalhaes,3.25,5.05,1.32787,1.2,28,28,1372959007000,1375579809000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7088,Thales Leites,Tom Watson,1.71429,1.64516,2.0,2.35,29,29,1375110009000,1375583411000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7285,Cezar Ferreira,Thiago Santos,1.23256,1.20877,4.1,4.93,13,13,1375164202000,1375580372000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7286,John Lineker,Jose Tome,1.2439,1.24272,3.9,4.4,12,12,1375164203000,1375582329000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7132,Amanda Nunes,Sheila Gaff,1.38462,1.47847,2.8,2.83,33,33,1375232591000,1375578013000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7091,Neil Magny,Sergio Moraes,2.7,2.43,1.43478,1.6135,48,48,1375232771000,1375574966000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7133,Josh Clopton,Rani Yahya,5.35,8.5,1.14184,1.1,12,12,1375232771000,1375572098000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7134,Ian McCall,Iliarde Santos,1.2439,1.21645,3.9,4.88,14,14,1375232771000,1375574951000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7136,Bristol Marunde,Viscardi Andrade,2.8,2.74,1.38462,1.49751,21,21,1375232771000,1375568845000
ufc-163-aldo-vs-jung-683,UFC 163 Odds: Aldo vs. Jung for August 3 | Best Fight Odds,2013-08-03,7277,Ednaldo Oliveira,Francimar Bodao,1.43478,1.8,2.7,2.05,15,15,1375232950000,1375568667000
ufc-164-henderson-vs-pettis-ii-691,UFC 164 Odds: Henderson vs. Pettis II for August 31 | Best Fight Odds,2013-08-31,7242,Anthony Pettis,Benson Henderson,2.2,1.89286,1.625,1.93458,37,37,1373732655000,1378007650000
ufc-164-henderson-vs-pettis-ii-691,UFC 164 Odds: Henderson vs. Pettis II for August 31 | Best Fight Odds,2013-08-31,7079,Frank Mir,Josh Barnett,2.7,2.61,1.43478,1.55249,36,36,1371752110000,1378003147000
ufc-164-henderson-vs-pettis-ii-691,UFC 164 Odds: Henderson vs. Pettis II for August 31 | Best Fight Odds,2013-08-31,7080,Chad Mendes,Clay Guida,1.28571,1.2,3.5,5.05,20,20,1373404147000,1378005127000
ufc-164-henderson-vs-pettis-ii-691,UFC 164 Odds: Henderson vs. Pettis II for August 31 | Best Fight Odds,2013-08-31,7081,Dustin Poirier,Erik Koch,2.0,2.78,1.71429,1.4878,38,38,1376526067000,1378001711000
ufc-164-henderson-vs-pettis-ii-691,UFC 164 Odds: Henderson vs. Pettis II for August 31 | Best Fight Odds,2013-08-31,7082,Ben Rothwell,Brandon Vera,1.76923,1.68027,1.90909,2.28,39,39,1376526067000,1378003507000
ufc-164-henderson-vs-pettis-ii-691,UFC 164 Odds: Henderson vs. Pettis II for August 31 | Best Fight Odds,2013-08-31,7172,Louis Gaudinot,Tim Elliott,2.2,3.0,1.625,1.42553,22,22,1377554416000,1377997229000
